1734734858.088050,0
1734734858.197566,0
1734734858.308211,0
1734734858.417978,0
1734734858.527609,0
1734734858.631394,0
1734734858.740196,0
1734734858.849234,0
1734734858.958640,0
1734734859.069544,0
1734734859.188391,1
1734734859.299156,0
1734734859.410917,0
1734734859.516518,1
1734734859.632642,0
1734734859.746459,0
1734734859.851886,0
1734734859.968855,1
1734734860.084360,0
1734734860.191962,0
1734734860.301645,0
1734734860.405872,0
1734734860.514066,0
1734734860.625745,0
1734734860.731566,0
1734734860.836902,0
1734734860.950579,0
1734734861.056936,0
1734734861.163145,0
1734734861.272602,0
1734734861.390761,1
1734734861.495658,0
1734734861.597863,0
1734734861.705560,0
1734734861.816163,0
1734734861.927758,0
1734734862.031803,0
1734734862.138298,0
1734734862.242543,0
1734734862.349266,0
1734734862.453709,0
1734734862.563052,0
1734734862.667799,0
1734734862.771379,0
1734734862.873906,0
1734734862.980550,0
1734734863.083175,0
1734734863.192135,0
1734734863.294712,0
1734734863.419114,0
1734734863.529395,0
1734734863.632132,0
1734734863.740537,0
1734734863.848359,0
1734734863.967767,0
1734734864.085474,0
1734734864.203739,0
1734734864.307911,0
1734734864.416870,0
1734734864.529347,0
1734734864.643488,1
1734734864.757830,0
1734734864.875382,0
1734734864.983697,0
1734734865.087188,0
1734734865.190807,0
1734734865.293915,0
1734734865.398461,0
1734734865.502151,0
1734734865.620415,0
1734734865.744551,0
1734734865.863825,0
1734734865.981934,0
1734734866.096874,0
1734734866.203357,0
1734734866.306073,0
1734734866.420115,1
1734734866.535268,0
1734734866.637928,0
1734734866.744503,0
1734734866.871166,0
1734734866.975529,0
1734734867.079430,0
1734734867.182375,0
1734734867.294819,0
1734734867.400292,0
1734734867.505901,0
1734734867.608576,0
1734734867.713777,0
1734734867.816485,0
1734734867.921733,0
1734734868.024373,0
1734734868.130038,0
1734734868.255109,0
1734734868.360913,0
1734734868.465425,0
1734734868.567874,0
1734734868.676060,0
1734734868.778325,0
1734734868.880550,0
1734734868.985595,0
1734734869.087894,0
1734734869.201769,0
1734734869.306633,0
1734734869.421009,0
1734734869.532874,0
1734734869.635229,0
1734734869.737441,0
1734734869.839822,0
1734734869.942955,0
1734734870.069586,0
1734734870.173032,0
1734734870.276446,0
1734734870.380217,0
1734734870.491630,0
1734734870.617515,0
1734734870.733100,0
1734734870.836040,0
1734734870.944777,0
1734734871.047976,0
1734734871.157584,0
1734734871.263886,0
1734734871.366899,0
1734734871.472722,0
1734734871.575539,0
1734734871.680589,0
1734734871.790283,1
1734734871.923705,0
1734734872.030995,1
1734734872.140231,0
1734734872.246696,0
1734734872.351425,1
1734734872.454697,0
1734734872.561155,0
1734734872.663606,0
1734734872.766418,0
1734734872.872448,0
1734734872.988302,0
1734734873.100734,0
1734734873.215825,1
1734734873.330195,0
1734734873.434145,0
1734734873.548154,0
1734734873.667341,0
1734734873.782993,0
1734734873.901980,0
1734734874.010329,0
1734734874.128946,0
1734734874.236896,0
1734734874.348876,0
1734734874.453472,0
1734734874.561164,0
1734734874.663545,0
1734734874.788311,0
1734734874.905324,0
1734734875.009908,0
1734734875.115973,0
1734734875.223418,0
1734734875.343691,0
1734734875.459278,0
1734734875.562305,0
1734734875.669508,0
1734734875.780855,0
1734734875.885390,0
1734734875.989720,0
1734734876.100029,1
1734734876.209779,0
1734734876.316426,0
1734734876.433075,0
1734734876.537664,0
1734734876.658583,0
1734734876.771809,1
1734734876.879933,1
1734734876.988851,0
1734734877.093146,0
1734734877.204339,0
1734734877.320684,0
1734734877.427006,0
1734734877.532689,0
1734734877.657398,0
1734734877.773867,0
1734734877.898519,0
1734734878.013773,0
1734734878.120710,0
1734734878.225545,0
1734734878.344752,0
1734734878.452638,0
1734734878.563228,0
1734734878.684805,0
1734734878.790643,0
1734734878.902750,0
1734734879.007231,0
1734734879.122064,0
1734734879.233034,0
1734734879.338389,0
1734734879.447989,0
1734734879.551710,0
1734734879.661480,0
1734734879.765469,0
1734734879.875816,0
1734734879.984508,0
1734734880.088519,0
1734734880.200744,1
1734734880.317115,0
1734734880.424517,1
1734734880.532004,0
1734734880.640221,0
1734734880.743790,0
1734734880.847560,0
1734734880.960417,0
1734734881.064741,0
1734734881.182771,0
1734734881.292447,0
1734734881.398439,0
1734734881.500822,0
1734734881.608803,0
1734734881.715962,1
1734734881.828790,0
1734734881.945282,0
1734734882.057602,0
1734734882.176430,1
1734734882.288572,1
1734734882.403812,0
1734734882.509622,0
1734734882.617683,0
1734734882.731012,0
1734734882.844471,1
1734734882.960686,0
1734734883.066040,0
1734734883.189351,0
1734734883.304419,1
1734734883.413042,0
1734734883.520730,1
1734734883.623469,0
1734734883.733939,0
1734734883.838809,0
1734734883.942786,0
1734734884.059580,0
1734734884.171264,0
1734734884.281940,0
1734734884.387892,1
1734734884.493314,0
1734734884.596192,0
1734734884.713959,0
1734734884.825703,0
1734734884.939102,0
1734734885.057050,0
1734734885.173263,0
1734734885.284777,0
1734734885.387984,0
1734734885.493407,0
1734734885.622375,0
1734734885.730640,0
1734734885.835067,0
1734734885.938877,0
1734734886.043583,0
1734734886.155832,1
1734734886.260071,0
1734734886.364108,0
1734734886.468907,0
1734734886.571288,0
1734734886.683706,1
1734734886.788515,0
1734734886.892631,0
1734734886.997938,0
1734734887.107590,0
1734734887.211212,0
1734734887.332616,0
1734734887.448470,0
1734734887.556631,0
1734734887.662343,0
1734734887.775830,1
1734734887.882725,0
1734734887.987808,0
1734734888.093719,0
1734734888.199155,0
1734734888.322676,0
1734734888.432787,0
1734734888.535667,0
1734734888.648108,0
1734734888.760577,0
1734734888.869500,0
1734734888.973060,0
1734734889.081703,0
1734734889.188280,0
1734734889.304074,0
1734734889.418071,0
1734734889.534211,0
1734734889.645846,0
1734734889.752562,0
1734734889.865995,0
1734734889.977027,1
1734734890.079427,0
1734734890.190643,0
1734734890.296622,0
1734734890.408538,0
1734734890.511748,0
1734734890.614316,0
1734734890.730634,0
1734734890.838716,0
1734734890.946221,0
1734734891.065506,0
1734734891.170197,0
1734734891.276737,0
1734734891.381405,0
1734734891.487245,0
1734734891.592188,0
1734734891.709249,0
1734734891.833628,0
1734734891.950135,1
1734734892.054354,0
1734734892.160922,0
1734734892.264983,0
1734734892.375867,1
1734734892.481638,0
1734734892.584086,0
1734734892.686981,0
1734734892.809103,0
1734734892.913651,0
1734734893.017129,0
1734734893.120327,0
1734734893.231392,0
1734734893.338574,0
1734734893.442371,0
1734734893.548335,0
1734734893.666137,0
1734734893.770065,0
1734734893.879767,0
1734734893.985033,0
1734734894.088128,0
1734734894.211509,0
1734734894.318500,0
1734734894.423821,0
1734734894.529135,0
1734734894.640475,0
1734734894.753634,0
1734734894.859259,0
1734734894.963414,0
1734734895.078695,0
1734734895.182561,0
1734734895.296440,0
1734734895.400374,0
1734734895.504691,0
1734734895.612632,0
1734734895.718693,0
1734734895.822384,0
1734734895.935422,1
1734734896.043847,0
1734734896.159496,1
1734734896.272367,0
1734734896.376506,0
1734734896.495806,0
1734734896.598993,0
1734734896.719805,0
1734734896.833105,1
1734734896.944364,0
1734734897.049019,0
1734734897.163740,1
1734734897.272291,0
1734734897.378958,0
1734734897.483669,0
1734734897.608288,0
1734734897.720161,0
1734734897.828785,0
1734734897.937241,0
1734734898.042483,1
1734734898.151869,0
1734734898.265219,0
1734734898.368950,0
1734734898.478922,0
1734734898.587050,0
1734734898.692203,0
1734734898.801917,1
1734734898.915319,1
1734734899.023721,0
1734734899.135690,0
1734734899.239106,0
1734734899.365587,0
1734734899.489553,0
1734734899.598770,0
1734734899.707063,0
1734734899.811048,0
1734734899.921911,0
1734734900.026903,0
1734734900.130842,0
1734734900.239997,0
1734734900.346490,0
1734734900.449836,0
1734734900.553212,0
1734734900.659911,1
1734734900.764049,0
1734734900.879826,1
1734734900.988956,0
1734734901.099669,1
1734734901.211355,0
1734734901.315289,0
1734734901.420084,0
1734734901.531502,0
1734734901.634144,0
1734734901.741027,0
1734734901.858153,0
1734734901.969352,0
1734734902.073328,0
1734734902.178128,0
1734734902.284512,0
1734734902.393696,0
1734734902.508283,0
1734734902.621488,0
1734734902.729362,0
1734734902.852300,0
1734734902.964056,0
1734734903.077323,0
1734734903.196901,0
1734734903.316775,0
1734734903.430621,0
1734734903.541378,0
1734734903.662537,0
1734734903.772110,0
1734734903.881801,1
1734734903.990821,0
1734734904.098450,0
1734734904.206978,0
1734734904.335186,0
1734734904.441675,0
1734734904.546560,0
1734734904.654072,0
1734734904.778628,0
1734734904.882935,0
1734734904.988575,0
1734734905.097786,0
1734734905.204441,0
1734734905.308629,0
1734734905.419754,1
1734734905.528731,0
1734734905.635587,0
1734734905.748814,0
1734734905.862673,0
1734734905.976151,0
1734734906.090832,0
1734734906.204915,0
1734734906.309005,0
1734734906.414107,0
1734734906.518867,0
1734734906.628084,0
1734734906.735694,0
1734734906.847222,1
1734734906.972099,0
1734734907.075444,0
1734734907.186380,0
1734734907.295706,0
1734734907.399185,0
1734734907.507157,0
1734734907.616655,0
1734734907.746196,0
1734734907.852736,0
1734734907.956650,0
1734734908.079936,1
1734734908.182829,0
1734734908.290920,0
1734734908.423793,0
1734734908.547112,0
1734734908.649928,0
1734734908.753416,0
1734734908.865301,0
1734734908.976687,0
1734734909.080584,0
1734734909.184451,0
1734734909.307041,0
1734734909.414977,1
1734734909.522893,0
1734734909.625504,0
1734734909.732947,0
1734734909.853131,0
1734734909.975518,0
1734734910.085479,0
1734734910.190367,0
1734734910.298893,0
1734734910.409779,0
1734734910.514038,0
1734734910.620495,0
1734734910.724077,0
1734734910.832413,0
1734734910.937904,0
1734734911.056092,1
1734734911.159301,0
1734734911.262965,0
1734734911.366071,0
1734734911.475686,0
1734734911.578644,0
1734734911.687067,0
1734734911.793779,0
1734734911.897084,0
1734734912.006420,0
1734734912.112026,0
1734734912.225096,1
1734734912.329679,0
1734734912.437613,0
1734734912.548743,0
1734734912.662539,0
1734734912.782493,0
1734734912.886472,0
1734734912.995466,0
1734734913.104678,0
1734734913.209581,0
1734734913.315639,1
1734734913.430634,0
1734734913.535219,0
1734734913.642504,0
1734734913.744871,0
1734734913.856529,1
1734734913.959937,0
1734734914.063103,0
1734734914.181471,1
1734734914.292163,1
1734734914.397966,0
1734734914.509925,0
1734734914.613955,0
1734734914.717839,0
1734734914.835819,0
1734734914.952785,0
1734734915.065588,0
1734734915.181399,1
1734734915.285315,0
1734734915.388580,0
1734734915.505853,1
1734734915.608407,0
1734734915.723247,0
1734734915.825678,0
1734734915.941256,0
1734734916.046959,0
1734734916.158998,0
1734734916.265796,0
1734734916.374345,0
1734734916.481433,1
1734734916.584009,0
1734734916.694558,0
1734734916.802373,0
1734734916.912824,0
1734734917.023485,0
1734734917.133661,0
1734734917.239435,0
1734734917.352523,0
1734734917.458310,1
1734734917.564468,0
1734734917.672502,0
1734734917.776869,0
1734734917.889067,0
1734734918.002076,0
1734734918.117857,0
1734734918.231298,0
1734734918.337260,0
1734734918.440677,0
1734734918.551472,0
1734734918.658050,0
1734734918.764460,0
1734734918.871566,0
1734734918.984946,0
1734734919.097236,0
1734734919.206130,0
1734734919.309584,0
1734734919.412354,0
