1734734642.047759,0
1734734642.150248,0
1734734642.258889,0
1734734642.368628,0
1734734642.478791,0
1734734642.581561,0
1734734642.688016,0
1734734642.798214,0
1734734642.908400,0
1734734643.018855,0
1734734643.129019,0
1734734643.239233,0
1734734643.348703,0
1734734643.458754,0
1734734643.563304,0
1734734643.671743,0
1734734643.781464,0
1734734643.895055,0
1734734644.005118,0
1734734644.127286,0
1734734644.234285,0
1734734644.340919,0
1734734644.453028,0
1734734644.555874,0
1734734644.672553,0
1734734644.778225,0
1734734644.884333,0
1734734645.013450,0
1734734645.130676,0
1734734645.253551,0
1734734645.361563,0
1734734645.469650,0
1734734645.579690,0
1734734645.692708,0
1734734645.812537,0
1734734645.925739,0
1734734646.043324,0
1734734646.174120,0
1734734646.277648,0
1734734646.382452,0
1734734646.498337,0
1734734646.631896,0
1734734646.742813,0
1734734646.850469,0
1734734646.960299,0
1734734647.082487,0
1734734647.191099,0
1734734647.297598,0
1734734647.402046,0
1734734647.504692,0
1734734647.606836,0
1734734647.709346,0
1734734647.819272,0
1734734647.932190,0
1734734648.037073,0
1734734648.148322,0
1734734648.262032,0
1734734648.365650,0
1734734648.477310,0
1734734648.586941,0
1734734648.716962,0
1734734648.847692,0
1734734648.970484,0
1734734649.077029,0
1734734649.188192,0
1734734649.290471,0
1734734649.392942,0
1734734649.495038,0
1734734649.599107,0
1734734649.713247,0
1734734649.815708,0
1734734649.918341,0
1734734650.029402,0
1734734650.135702,0
1734734650.251405,0
1734734650.373415,0
1734734650.475898,0
1734734650.578717,0
1734734650.680948,0
1734734650.791870,0
1734734650.896321,0
1734734651.010123,0
1734734651.128369,0
1734734651.233459,0
1734734651.335702,0
1734734651.442782,0
1734734651.569759,0
1734734651.679478,0
1734734651.798759,0
1734734651.910559,0
1734734652.021950,0
1734734652.125438,0
1734734652.232079,0
1734734652.340934,0
1734734652.443124,0
1734734652.545851,0
1734734652.648279,0
1734734652.764175,0
1734734652.870649,0
1734734652.985866,0
1734734653.088613,0
1734734653.203838,0
1734734653.311370,0
1734734653.418120,0
1734734653.535207,0
1734734653.640598,0
1734734653.748011,0
1734734653.855332,0
1734734653.960747,0
1734734654.074233,0
1734734654.186892,0
1734734654.303058,0
1734734654.411292,0
1734734654.513699,0
1734734654.628640,0
1734734654.734716,0
1734734654.837390,0
1734734654.954800,0
1734734655.059403,0
1734734655.173188,0
1734734655.275443,0
1734734655.377947,0
1734734655.482652,0
1734734655.600576,0
1734734655.712429,0
1734734655.827116,0
1734734655.931208,0
1734734656.041306,0
1734734656.169092,0
1734734656.277837,0
1734734656.381485,0
1734734656.493879,0
1734734656.599796,0
1734734656.709598,0
1734734656.811856,0
1734734656.922927,0
1734734657.028984,0
1734734657.150566,0
1734734657.259622,0
1734734657.365596,0
1734734657.467766,0
1734734657.573965,0
1734734657.676529,0
1734734657.778779,0
1734734657.895158,0
1734734658.012297,0
1734734658.116724,0
1734734658.219836,0
1734734658.323114,0
1734734658.431627,0
1734734658.541446,0
1734734658.649052,0
1734734658.764261,0
1734734658.869984,0
1734734658.972307,0
1734734659.080828,0
1734734659.206724,0
1734734659.321853,0
1734734659.424901,0
1734734659.554576,0
1734734659.659339,0
1734734659.764030,0
1734734659.875399,0
1734734659.979253,0
